,pet_original_glrlm_RunLengthNonUniformityNormalized,ct_original_glrlm_RunEntropy,pet_original_gldm_LargeDependenceEmphasis,ct_original_gldm_DependenceVariance,pet_original_firstorder_Minimum,pet_original_glcm_Imc1,ct_original_glcm_Imc2,pet_original_glcm_Idn,ct_original_firstorder_Entropy,ct_original_firstorder_10Percentile,ct_original_firstorder_Minimum,ct_original_firstorder_MeanAbsoluteDeviation,pet_original_gldm_SmallDependenceEmphasis,pet_original_glcm_Id,pet_original_firstorder_10Percentile,ct_original_firstorder_Uniformity,ct_original_glszm_GrayLevelNonUniformityNormalized,pet_original_glcm_Idmn,pet_original_glrlm_RunEntropy,ct_original_glszm_SmallAreaEmphasis,ct_original_glszm_GrayLevelVariance,pet_original_glcm_Correlation,pet_original_glszm_SmallAreaLowGrayLevelEmphasis,ct_original_glcm_DifferenceVariance,ct_original_gldm_DependenceEntropy,ct_original_firstorder_Variance,pet_original_glcm_Contrast,pet_original_glcm_InverseVariance,pet_original_gldm_LowGrayLevelEmphasis,pet_original_ngtdm_Contrast,pet_original_glrlm_LongRunEmphasis,ct_original_glcm_Correlation,ct_original_gldm_LargeDependenceHighGrayLevelEmphasis,pet_original_glszm_SmallAreaEmphasis,pet_original_gldm_DependenceVariance,ct_original_glszm_SmallAreaLowGrayLevelEmphasis,ct_original_ngtdm_Strength,ct_original_glcm_MCC,ct_original_ngtdm_Complexity,ct_original_glcm_Id,ct_original_ngtdm_Busyness,ct_original_firstorder_InterquartileRange,ct_original_glszm_ZoneEntropy,ct_original_ngtdm_Coarseness,ct_original_glcm_Autocorrelation,pet_original_glszm_SizeZoneNonUniformityNormalized,pet_original_firstorder_Uniformity,pet_original_ngtdm_Complexity,pet_original_gldm_DependenceNonUniformityNormalized,ct_original_firstorder_Mean,pet_original_firstorder_90Percentile,ct_original_gldm_LargeDependenceLowGrayLevelEmphasis,ct_original_firstorder_Maximum,pet_original_glszm_LargeAreaEmphasis,ct_original_firstorder_Kurtosis,ct_original_glszm_SizeZoneNonUniformity,ct_original_glcm_Contrast,pet_original_gldm_GrayLevelNonUniformity,pet_original_glrlm_LongRunHighGrayLevelEmphasis,pet_original_ngtdm_Strength,ct_original_glszm_HighGrayLevelZoneEmphasis,ct_original_glrlm_RunLengthNonUniformity,ct_original_glrlm_ShortRunHighGrayLevelEmphasis,ct_original_glrlm_LongRunLowGrayLevelEmphasis,ct_original_gldm_LargeDependenceEmphasis,pet_original_firstorder_Maximum,ct_original_glcm_Imc1,pet_original_gldm_DependenceNonUniformity,pet_original_glszm_LargeAreaHighGrayLevelEmphasis,pet_original_ngtdm_Busyness,ct_original_glcm_ClusterProminence,ct_original_glrlm_LongRunHighGrayLevelEmphasis,pet_original_glcm_Imc2,pet_original_glrlm_ShortRunLowGrayLevelEmphasis,pet_original_glszm_LowGrayLevelZoneEmphasis,ct_original_firstorder_Energy,ct_original_gldm_SmallDependenceLowGrayLevelEmphasis,pet_original_glszm_GrayLevelNonUniformity,label
777,0.3892718902949514,0.7466157693466244,0.32628765219821576,0.8984271093864401,0.1891891891891892,0.5352776208151493,0.6728889474084999,0.6695305549552009,0.5560783391033399,0.29292929292929293,0.16853932584269662,0.3641769352927441,0.011903860554760625,0.5382812361176847,0.20754716981132076,0.41749928443733303,0.22520270636751066,0.8448894954352131,0.7868595217906822,0.6590904167273763,0.15287671612248852,0.8684134135927902,0.05815489202403578,0.16494061930787607,0.6640484735798002,0.1132593482000325,0.07101634749639754,0.6991988666768199,0.4947381055338308,0.1759633685669332,0.05013411507527786,0.6896878273894369,0.4407467125588975,0.30076520439736704,0.24318398372369274,0.7293118441876174,0.004921425047588977,0.61344180154205,0.034699635494241654,0.8171753105396818,0.07676830609242602,0.2328767123287671,0.5002676645345181,0.002732983785428508,0.31462248250441116,0.2027445070199097,0.20527960243475118,0.04120472816998651,0.10744270095386113,0.4192060184424527,0.3736263736263737,0.0842582739823163,0.28125,0.010303871997916877,0.0051953136520919395,0.03181108705503247,0.039573498093149306,0.014802113855068053,0.20518994197914428,0.01485909146438901,0.16740533893528714,0.03266069321732855,0.24381122496706828,0.024259756425041395,0.6425699413264109,0.43043478260869567,0.7044428138090311,0.03574545584097582,0.01039226430535013,0.03869330974955832,0.0030116099385379944,0.09936226289134531,0.8869357888832622,0.354102283531933,0.2258053668172213,0.0282433032576096,0.06226940564945864,0.001427963497092061,0
781,0.5742839153563895,0.4301307601109274,0.17911153121705717,0.5208440782705194,0.2702702702702703,0.8244396712248273,0.02254415587776422,0.5211975733863787,0.02259764913348821,0.6262626262626263,0.6404494382022472,0.057523933214766225,0.037814556693100514,0.4477579320888283,0.2830188679245283,0.9867865356755392,0.46697630023514614,0.6998899416671209,0.548872714684014,0.5035749195621252,0.0457872673794466,0.5926812208550748,0.026571666361458208,0.010400892287165784,0.5127467186900234,0.006233986928184803,0.0921787194237627,0.7987197602947405,0.4844859118090289,0.23987456173824137,0.01838986168729742,0.2679410659615666,0.04144045214591195,0.1412017512198446,0.25326574003614377,0.18317693683585998,0.3365000876602328,0.04766483035600162,0.0010234078688547829,0.993165506135525,0.002812463946036172,0.0547945205479452,0.3026722156158095,0.1891253588174147,0.0004630784065740509,0.10083966957132671,0.25023642405257057,0.03547836493983257,0.127558615669555,0.5136162157973976,0.29120879120879123,0.6684877206615846,0.3705357142857143,0.0001900899134036002,0.09602552496135937,0.003976385881879059,0.001996867954521294,0.0037434936079153193,0.08783386167231283,0.021457237762082398,0.04485512630014857,0.0042009837376775,0.01599678610290877,0.14723816330701875,0.6169930430854117,0.26521739130434785,0.9611256376861044,0.00833413983272151,0.00021654998178519895,0.01456365068647917,2.7182074719820207e-05,0.006328032391732987,0.5687486138863813,0.5196578275974889,0.42575417191324383,0.008075859408122249,0.047752534337887856,0.0033999130883144314,1
786,0.27836838239359785,0.8170966667626132,0.5574452036844619,0.456055167877083,0.16216216216216217,0.5360889741623218,0.18211020915556697,0.794909116782017,0.0659352670413818,0.6060606060606061,0.033707865168539325,0.07166597151007612,0.010983256143853374,0.6781879847647887,0.18867924528301885,0.9579319245557871,0.33479381148701,0.9073854408396587,0.8495731293242539,0.49661994145540583,0.13477290201267053,0.8212120464121083,0.20636574473659916,0.02749974453540525,0.30296725975815747,0.013407824403076335,0.06273043097259373,0.44584609278937515,0.5882468580263451,0.07089068353561306,0.12572520986580676,0.4515749262916578,0.6374868495022885,0.2317310100810448,0.7133471718025184,0.09628039389432011,0.0249801796575827,0.3523350001435108,0.008125574727736104,0.9798834347390509,0.017130104262144286,0.0273972602739726,0.4475395494818197,0.006581672911633467,0.3672710036254024,0.0632410112834849,0.326091430616414,0.06438335806902193,0.022442330676853722,0.5058339215108849,0.2417582417582418,0.10323176950769877,0.3125,0.021430498030600244,0.129131011011163,0.024285883665669954,0.005349826053751185,0.051208982660087415,0.3026466613601047,0.013645904208894569,0.29098164214159034,0.012839078705780204,0.16797374548108102,0.07346886638626487,0.8966777450273654,0.5347826086956522,0.8568205523966135,0.059165669778769435,0.016395909332051883,0.05130169513467125,0.00022465720879719878,0.35727092494070856,0.8363729373959794,0.345762167521,0.2314867604928822,0.09063789957430861,0.0035863999455539343,0.005006078926587111,1
790,0.45783009018781046,0.6107365548682289,0.3446551536422102,0.6025303141458683,0.24324324324324326,0.7784854286090759,0.34687191657440064,0.7981364241784172,0.145106805650022,0.6262626262626263,0.07865168539325842,0.08447780224914819,0.03769338678825007,0.5914527208764417,0.2830188679245283,0.891009412948863,0.3247001784201404,0.9330622239536552,0.6447433949435633,0.642430925927328,0.06854532612248496,0.6072470818563743,0.07948529726250098,0.05212599432627448,0.5494145415119465,0.025672401545335847,0.07964472560378526,0.5963974260986364,0.48041192041542,0.04024280185618213,0.04782206984103285,0.537742972903972,0.4647945090531623,0.3769526167653069,0.6771086656524967,0.34778446016901154,0.0242756720218555,0.534607355242149,0.008362551929227809,0.964052298523897,0.013228384293022553,0.0273972602739726,0.3828611301191865,0.011640352067196512,0.3609411984975734,0.16078369159990502,0.337510085806287,0.1951885912627104,0.02388183589984369,0.4926531601099195,0.2362637362637363,0.0750609246123052,0.20089285714285712,0.0013573613168655074,0.07036081070616312,0.02009121287686262,0.01032483262140015,0.017180351547941744,0.14812874121940936,0.07410512290705261,0.13329944474857275,0.015305565150169401,0.21867589071975577,0.01998637888869861,0.6552621560149161,0.6608695652173913,0.7185321397170148,0.01916708760714142,0.001310805311727878,0.01201918544419027,0.0005204133698212051,0.10337190196750427,0.5954947383009765,0.4937873028690054,0.26359870022498244,0.02875935231528373,0.020154776885707833,0.00821079010827935,1
792,0.28905541254197153,0.5003846350515273,0.42493953419222324,0.5665256990243764,0.05405405405405406,0.7470252635147809,0.02986701644548373,0.7465325335403481,0.01329474401198319,0.5858585858585859,0.07865168539325842,0.05934505416996599,0.009616641964798566,0.7564317366239155,0.05660377358490566,0.9928081945729603,0.5850715953591725,0.8210540987278625,0.5432556532293391,0.22575296262622443,0.03260593762999715,0.5814121703599665,0.00833543021072487,0.0030954617813560453,0.4964137398991492,0.005951217307791946,0.030453491110225817,0.40533794899735837,0.8276168552732094,0.059743576785600244,0.07699899910811728,0.43044576094197684,0.461025131147848,0.028465742378750655,0.40515261608405717,0.11005061239049636,0.17726447985726854,0.13933512082792965,0.0004231620547374307,0.9983737859869765,0.0010618193656148577,0.0684931506849315,0.43613174765079527,0.11490914257341796,0.36751756603125013,0.10639004198138015,0.615168861173391,0.00954380179191341,0.0521990867398619,0.46848651254968127,0.14285714285714288,0.07343491861327632,0.18303571428571427,0.006542820716823097,0.15970998702849762,0.0015148136692872613,0.0005912475862229806,0.02918207334431288,0.09358244275307773,0.005126003229314953,0.17663447251114406,0.01709658672309904,0.21956424388983478,0.02172685166747035,0.6482956746861699,0.12173913043478261,0.9118302463595728,0.025014901615524138,0.002519865226147163,0.06382516481602012,2.1164593999433177e-05,0.11461807177983775,0.5081350171269888,0.5070765575217673,0.6506742487150529,0.028713911397767133,0.005920683692121943,0.008726443593340374,2
794,0.40175213281187,0.680740165830624,0.30196544661222957,0.4519341483629549,0.13513513513513514,0.7297319671797771,0.7707436017209339,0.7145868234889843,0.8728674714123659,0.4141414141414142,0.07865168539325842,0.4720210530003932,0.017416402707213716,0.6029754328496597,0.20754716981132076,0.1640614666869089,0.03232957999731839,0.862701870900457,0.5879003148983031,0.8243556916880365,0.5819649557522676,0.7043184679438661,0.03929893985857912,0.9073159964961156,0.8930644236358076,0.34312392265878505,0.06365838685022558,0.5957620758016561,0.7361266395896506,0.0791033017138522,0.04479252637107266,0.5664654566323006,0.20708503232993497,0.17558882488919006,0.2902438673041942,0.11710060225515664,0.08435583864270099,0.7678975305067318,0.9098229648778593,0.573409379507063,0.03130065941234185,0.2191780821917808,0.6525201121656348,0.0016065126716496136,0.5189526413405123,0.07686206075989548,0.47020599977070004,0.054577699791457386,0.08090075829220819,0.5610482891518049,0.18131868131868134,0.04107817044388273,0.9955357142857143,0.0035110944236558484,0.027365503543025537,0.1853526005739892,0.24581554680966616,0.020680341529964865,0.07457762004124452,0.02194244497009042,0.9816121842496285,0.0700675957871106,0.7884080912709351,0.0038070929067440065,0.2455846103849389,0.37826086956521743,0.7703938836344992,0.02537815418801427,0.0016385557281955727,0.03479404126309601,0.05194666426875488,0.027255838956321533,0.6324796731520276,0.5236571480231937,0.3606294605958316,0.03775531615860071,0.04765380306750229,0.004878875281731208,0
800,0.5061365909331879,0.6278941670704479,0.3018261312597271,0.5321600676284005,0.24324324324324326,0.7626950839464761,0.17969575358153514,0.7578827641085701,0.046001468084373796,0.6565656565656566,0.2696629213483146,0.02940997392329927,0.050784689579901086,0.5113818207741434,0.3962264150943396,0.9680090488128497,0.36354111071272305,0.9222222879254209,0.7239826462752024,0.3948834436694713,0.06717265676495338,0.6854002098069998,0.45263478937052626,0.009544207653298388,0.46196269247862726,0.0038101418479113787,0.08998228587491823,0.6888708412802508,0.284603637713386,0.05795434897246811,0.039182671668291695,0.5045698739671746,0.5355044309136133,0.4817858387882953,0.5954676740987414,0.1286920914139348,0.030592452086525567,0.4437080833647823,0.004624481740885608,0.990447589137284,0.01375475569057666,0.0136986301369863,0.5876301512489668,0.008051461844561165,0.37036059889142225,0.20899089041772928,0.2800543065025383,0.1781172988678913,0.025455866027358,0.5209269108091312,0.3461538461538462,0.08576998394292344,0.3258928571428571,0.004202217157394778,0.07578373308236677,0.017268875829874773,0.0018397360433120035,0.07272560371828843,0.1850713656695847,0.012412414673803473,0.3396731054977711,0.04721688603905552,0.2197365071095492,0.03192069511476027,0.7524176813385149,0.7391304347826086,0.7595491228327669,0.09511759865040798,0.005861295500576106,0.041404135477912815,4.436331034184282e-05,0.1635673038519596,0.6703739089886911,0.30624271465431113,0.5399967297595332,0.14800581360060844,0.0017201207266731465,0.09679980897938376,1
802,0.5298407366217497,0.7649170855522152,0.23198776067976556,0.7867602411346027,0.16216216216216217,0.7008179372096173,0.5973743190769655,0.5967336688586147,0.3984633902024879,0.3434343434343435,0.10112359550561797,0.294940805611554,0.025525555825853245,0.387725212878236,0.20754716981132076,0.5853470879273666,0.35224061264482054,0.7984129489514631,0.7823546594705246,0.651301628839091,0.09099922842005818,0.7713180428064835,0.06643120576314106,0.13581054023870232,0.524383444410353,0.08987070149613649,0.1365387534633657,0.764672698525668,0.37546875915175965,0.24763710666378125,0.030496269668911606,0.6644258882523543,0.5217282724049833,0.441615354565269,0.2599185037712168,0.6975684155205799,0.004749373516856284,0.5808451519685413,0.027306257503433677,0.8721456360748744,0.0704807154310532,0.0821917808219178,0.4652712594302148,0.002579103613121026,0.3247765757163994,0.20239772342139717,0.1244511973516586,0.08588287907041761,0.10184348600411378,0.4426908579665824,0.4560439560439561,0.09210074444056998,0.2723214285714286,0.006906456564191265,0.010009329436720936,0.03413064548612859,0.030022799564788913,0.01621226684321033,0.21584496316476873,0.011902785551667804,0.08060921248142643,0.026621440171629263,0.16202742778601756,0.03718089732986545,0.7511922620757957,0.5173913043478261,0.7035635478746691,0.04934822214441409,0.012553604848424832,0.031626182376987326,0.001958471905359552,0.1638136583690667,0.7897143626932804,0.30983262595505695,0.14345102267539805,0.04226042078934355,0.0567393106353114,0.004327162112400185,0
806,0.5006197418947733,0.6851839444034935,0.3037707612958095,0.378027827831619,0.32432432432432434,0.7640193435980305,0.0564568608771165,0.6154531531020848,0.02187927798130922,0.6363636363636365,0.6067415730337078,0.025812373256676117,0.033562577445999026,0.47071628655312714,0.3773584905660377,0.9866025905357694,0.4156659306295346,0.8081271945365582,0.7261419712314645,0.6296669913094811,0.03629670995984299,0.664142203920011,0.7323564549741852,0.006849291730090697,0.2954003280079687,0.0033647781388489997,0.08881466989211395,0.7650543936292635,0.2303925066771773,0.18954893943902773,0.041327769591544904,0.3145399668574265,0.06335016475311674,0.6834175191730093,0.5313684706562068,0.1799047437017484,0.07492440684377472,0.12712574400192017,0.0008808046280427866,0.9943233035570499,0.016270505861580197,0.0136986301369863,0.2631761958703328,0.041787924342218785,0.0004013380635371003,0.4545093995399382,0.18916025182830887,0.05053176618177845,0.04249818163566965,0.49885862029287426,0.38461538461538464,0.9653032972194149,0.375,0.0078946022449225,0.10873801272701863,0.0045444410078617796,0.0013131475294586288,0.01805196817309095,0.2994384962309068,0.0062035557912699,0.10921248142644872,0.0070880096198706714,0.0065661325847216085,0.633330860822479,0.8941807627222154,0.3695652173913044,0.9260796626811474,0.032786386959417935,0.01816541495971211,0.023710107748354994,1.4417615288941283e-05,0.03466924834897569,0.6634184366986392,0.29821371262690155,0.5682870155856772,0.04344123346250082,0.02093429561304168,0.0076158053178243265,1
812,0.5474033684684885,0.49915827224960724,0.21607862313316437,0.5255230632151943,0.2702702702702703,0.7959874521290174,0.48745577766236736,0.70059811817474,0.13327806328943836,0.6363636363636365,0.651685393258427,0.058590926197807376,0.05730140356404173,0.5274423518811879,0.2641509433962264,0.8799800880507265,0.561031628413539,0.8676193768970766,0.5902562727657998,0.08742266899307112,0.026193695234760984,0.5984666523130782,0.5080273240409028,0.01782808080166208,0.6036099762576361,0.008534247147227307,0.0892388698123034,0.6690848511442553,0.507334680346489,0.08101036563054002,0.02647984765524153,0.7875085719808854,0.03714456628275454,0.49323109257660086,0.33422552522363214,0.05621786242688617,0.03235681692706688,0.7162051376082353,0.002571292547462421,0.9815850197847514,0.04069188459477898,0.0410958904109589,0.5834933461050755,0.018150110731508115,0.004849132482905007,0.21869835871605725,0.2992865627509383,0.10007224826007088,0.07359752642743728,0.5134095248342856,0.25824175824175827,0.5718098741409244,0.3616071428571429,0.0005455669381294667,0.05398168344914759,0.002969034791803031,0.0034828921712054097,0.01944886006176488,0.0870056544878246,0.02089816748118253,0.027979197622585425,0.029681437746874477,0.033772603886647094,0.12864530628417423,0.5338536667534802,0.5130434782608695,0.40407586422965247,0.031785616336884814,0.0003738246717413355,0.025417731116988095,0.00032198562289921095,0.00588145308583579,0.6033031983533637,0.47239971265252156,0.4806348901788944,0.037213613098259365,0.05405492813869535,0.0304433884449488,2
818,0.27177785997187764,0.6136998597919154,0.44946561996830836,0.5007237910832762,0.13513513513513514,0.7929604141620209,0.8427552130761523,0.8467090176283465,0.6544650106643553,0.22424242424242444,0.12359550561797752,0.45362524548273214,0.012504063931079005,0.8538566302859345,0.1509433962264151,0.2927566883949902,0.1580583136795511,0.8866454808698556,0.49925964837796605,0.5293041040124717,0.1512818431408736,0.5168594734115511,0.07144201599417233,0.19811922346353958,0.8462261640486883,0.15171903541917375,0.019909298962777943,0.23425766645243168,0.935186487829722,0.016403902592238322,0.09737691488633055,0.8007619581017695,0.18918636171703007,0.21165870955204674,0.48746045255615,0.32927234636489044,0.020290696715084242,0.746684335818259,0.07156685934600564,0.7712987796195051,0.029969951553741776,0.3972602739726027,0.6118898982954051,0.0055488497875428085,0.2570486398040323,0.1864739867550098,0.8320870504774387,0.00518901878041633,0.045898661925137946,0.36586954208005257,0.09340659340659344,0.08223358913564263,0.3973214285714286,0.001452813931514574,0.003164038235619389,0.02798197472433412,0.05060611248870606,0.021304530200873764,0.07399104329856157,0.018187193760445777,0.20058403500082544,0.03304340071002641,0.2969161997081405,0.012390337041228104,0.3297608161321935,0.18695652173913047,0.6114841375033757,0.013455948801093723,0.0005065676542883663,0.017665415667786052,0.005792833486030601,0.025717539276781616,0.3744520585312233,0.5037463701613736,0.5397822532366373,0.012797211356397074,0.07661220624290646,0.006119843558965977,0
820,0.40899217614605493,0.7869955513931153,0.3251747709286931,0.6894338472507577,0.10810810810810811,0.5993277679400091,0.9185470661585323,0.7748960212769078,0.4342736713826811,0.15151515151515152,0.06741573033707865,0.5540402420263425,0.03360520463807016,0.5875861416066974,0.4716981132075472,0.5612955132040849,0.21824317519461056,0.9223650590578227,0.7481635632005346,0.3942249278206885,0.1165657356020903,0.8081317411906656,0.5814557403480936,0.09428768403664675,0.6860477964076999,0.293827017479305,0.06884807427224926,0.6063116869105051,0.1868768518832769,0.062415464005316425,0.04307771405835806,0.9784215720332381,0.7226938942038557,0.48765524050107184,0.4412438207779893,0.11174278786516698,0.012247323405051223,0.9561815542210487,0.03562675525960248,0.9377382810200489,0.03267836291117458,0.0684931506849315,0.8162864500024225,0.0024921671710789557,0.5605780740175782,0.2044247439179427,0.2955806441797745,0.09430711157925767,0.04586972311584092,0.5608399689206514,0.39560439560439564,0.13245540669887126,0.4196428571428572,0.0012855363524213671,0.007972953008559587,0.06256180454156386,0.019123892956247925,0.08798881006587587,0.26344832158747067,0.007257152246998991,0.25263744427934615,0.09538441702930985,0.35421186140615973,0.033307969065454635,0.6547216279899065,0.5913043478260869,0.18628705613080943,0.1264353567588172,0.0026832439545366534,0.050786986317330356,0.0493016679910512,0.16177174720470147,0.832219873908881,0.15193919236710562,0.5556009493283122,0.21794613603331814,0.01681678032262275,0.09248599644417296,2
831,0.44336559925406566,0.7544919485105646,0.3016803570107866,0.8042081411566008,0.08108108108108109,0.5641132736759166,0.6787512582796378,0.7336843926465129,0.5183105989920093,0.25252525252525254,0.0449438202247191,0.40926715374688183,0.021954401151122373,0.4817976916833515,0.20754716981132076,0.43444081126900896,0.3127609234426574,0.9023331074024474,0.8353476984919084,0.6297495855764091,0.07219520346806657,0.8864184250134016,0.04979549546610669,0.209483573496404,0.7132050664613474,0.13616281071323078,0.11475445989766836,0.6709879198817372,0.49705167373109604,0.1207514515562386,0.04240004884387871,0.6978089851039577,0.4114320707469033,0.42623563553994354,0.37783325389077765,0.5808693991705222,0.0014285287627830775,0.6103217094023844,0.041634221732886625,0.8112609287447087,0.21458133925899447,0.2876712328767123,0.5679302830021711,0.0008889141213363235,0.2927441818884116,0.17166242152360978,0.18844943878378695,0.14997511708567346,0.061972946221755615,0.40019746583539645,0.46703296703296704,0.09217045754090723,0.2991071428571429,0.010908195674363852,0.005240413309729908,0.08329482005199292,0.04957517039965717,0.037088732306465214,0.20214122072663382,0.02425493965405218,0.08211464768905917,0.08059608674421517,0.1887568959843522,0.02727635308657389,0.6156125879065063,0.7086956521739131,0.711219529509689,0.07610633705466534,0.01144497987118028,0.03739027844312496,0.0038971783534034713,0.09906077074213748,0.902289196750132,0.31760995280350757,0.16234238674685542,0.07071234415032196,0.06377762785229538,0.006716717190025622,0
832,0.6968910476339074,0.7159853367271849,0.1485691400092578,0.6678229301879891,0.2972972972972973,0.7201609599955694,0.3366582551762789,0.5983533193639539,0.2732145727106728,0.6464646464646465,0.6292134831460674,0.09832001667997109,0.0730209316200703,0.22424079978013256,0.4716981132075472,0.7077883860969925,0.4230065857420797,0.8225366966675427,0.8508482631377337,0.7420379609678781,0.04000258232187519,0.8133371200333328,0.5210479030324335,0.12472253996520809,0.5892957972536459,0.019166734389960537,0.2675457060055005,0.7625566154164309,0.10539895306336299,0.34522411948872045,0.016454479118346063,0.4735039239892478,0.05253845100685051,0.5986218421711357,0.28113212719907876,0.24085502189539965,0.0036715358777485102,0.31118418627693134,0.03932311583208317,0.8623653699435586,0.6224174255874096,0.0410958904109589,0.4305668174736888,0.0007180949602074091,0.0151437437577666,0.33396966108133463,0.028681311887905347,0.27111430666169867,0.10809931131808678,0.5296710411408485,0.7802197802197803,0.7338566668732749,0.4241071428571429,0.002827307298151379,0.0394081788705344,0.09739086652233017,0.028152439413894358,0.025531667055180486,0.4213028153585083,0.010303423615500145,0.1373757000800091,0.06745874508984956,0.08545507031398705,0.26737103112244603,0.693763912440435,0.7695652173913043,0.8929607396505821,0.121456387284968,0.015228722969854393,0.027662547662814615,0.0005704657787828763,0.015515330987866277,0.8324737200315252,0.11525383845050662,0.5593619453011218,0.12583178380965124,0.042058897007897326,0.06932749332397992,1
834,0.38891771001493475,0.7081521274250877,0.3873430499713743,0.5468841089272922,0.2972972972972973,0.6922356882521318,0.14494102640163692,0.6635565100400913,0.09491069438830194,0.6767676767676768,0.10112359550561797,0.02653982094703295,0.02190603503650128,0.6002954476074547,0.32075471698113206,0.935267257073576,0.2881881679204822,0.8154309149041001,0.6832361567879617,0.8477047487387078,0.15371467723496368,0.6954521577638887,0.3121290453605062,0.04114059069554361,0.44277578859574923,0.009966273798054983,0.05447088836180628,0.6410074038752793,0.4201876880569547,0.15607536060252358,0.06038177670458074,0.3573611969482347,0.5579336657195796,0.3512553004461445,0.5915673850854462,0.2635936303206821,0.06711803069317834,0.2667251770684671,0.0185768324748892,0.9713821122524503,0.008636331028231364,0.0,0.41301300347778264,0.009954402132151983,0.37122431285236274,0.2544152631982627,0.30380850651503505,0.02922839695538547,0.022540423794863235,0.5239552417701392,0.27472527472527475,0.08961376853477776,0.5,0.007388239267619489,0.23807829870523214,0.07555133175570213,0.008067887457270247,0.021648012967556172,0.2128047351663989,0.004643044787369817,0.3459045319465081,0.010991896164520065,0.23952576213379098,0.03639019533037185,0.7843347737525629,0.3130434782608696,0.9110097989644433,0.025892609655099,0.008539106840034583,0.04728735336153905,0.0002248395140209064,0.18422070917836222,0.7046483262910751,0.4690630684524,0.5470180585771407,0.04233052604141743,0.017114403571946414,0.007680712749510327,1
835,0.2755888902917932,0.74780604464096,0.48114328540635715,0.8624997922207591,0.10810810810810811,0.5956042345588588,0.6253971450139307,0.7920863931537188,0.6048598571229467,0.6767676767676768,0.06741573033707865,0.21839289188868252,0.00821129199287,0.7058224026511659,0.20754716981132076,0.4056976747740519,0.15046677288709742,0.9073431100660017,0.7218693243891856,0.6122418423210532,0.19026850739501605,0.7647707906840872,0.012609143883594177,0.28234891939850076,0.7924057856721543,0.11335402491293163,0.04229410992337664,0.46134978940497456,0.6922076315135461,0.05154292068221964,0.0917228948955911,0.6362867452099252,0.629425032252959,0.04748115166618008,0.512242584114495,0.2879902931710973,0.004283287239498647,0.5990946856718855,0.17861541193206543,0.7593090494046805,0.14666844106850968,0.0684931506849315,0.765294426848175,0.0004081414994449694,0.6127585924785514,0.03083583761753729,0.4249497207593567,0.04095538047707031,0.030575306901082483,0.597061725352434,0.19780219780219782,0.03316689009420212,0.5714285714285714,0.024530373196877092,0.02686902543403752,0.24284275716227777,0.070346736159342,0.09661664248088729,0.1683188295921487,0.005396533000578952,0.2563848566820334,0.18608049142604313,0.5421743138480508,0.006333110088191022,0.5093579670238074,0.3652173913043478,0.7862151215704257,0.09823680180478288,0.015983117828519224,0.12055562519288401,0.009589920240462279,0.11048898098149591,0.7463201535071153,0.4374531733071716,0.44247474857509295,0.19046221124144083,0.05285578366546712,0.018152869293098423,0
836,0.5346788611604887,0.722811109651772,0.23685884346183778,0.6596164305732555,0.13513513513513514,0.6250484289601049,0.693744677256982,0.6578272955037181,0.3685780106436033,0.32323232323232326,0.033707865168539325,0.249445981460224,0.03149665285654589,0.4282376823797023,0.20754716981132076,0.634493327925107,0.23645635206018428,0.8366688407288718,0.7531506755034376,0.4962155459750783,0.12660020324273094,0.8613666356480623,0.08154893980554115,0.1261796212364193,0.6425072045620019,0.07798258775313159,0.15110077824512202,0.6654386482998027,0.5580502710067774,0.21819967276508825,0.029419180027512426,0.7548316640928046,0.4277675746873361,0.1435850568455572,0.3557787497610194,0.30710858436410515,0.010506686675700221,0.699254498462441,0.03938266392918602,0.8880020849411016,0.04296595072119764,0.0958904109589041,0.5792627235332568,0.003021780850863991,0.3228646536980985,0.08463258213397044,0.23560694503154594,0.1313197996247895,0.0702024868601531,0.4223954174929539,0.5,0.08216288328812145,0.3214285714285714,0.0017129859040509476,0.01228860222801588,0.02086533667050517,0.027328450129952084,0.025840875298145004,0.14775361923682057,0.021744165451946816,0.17933662464650335,0.03672024548311871,0.20284900367107336,0.021003826315202447,0.6220539597748905,0.5869565217391304,0.59074940105246,0.04852949019384462,0.001861531242111206,0.047890495786947776,0.0032861322514950064,0.08764483766100836,0.8622533873730341,0.38978019501684014,0.33124766943963047,0.04494383978409323,0.025259487715823106,0.009255318962633732,0
